mmsi,lat,lon,speed,course,timestamp,speed_diff,course_diff,anomaly
235109107,50.365923,-4.131982,0.0,284.1,,0.0,0.0,1
235109107,50.365923,-4.131982,0.0,284.2,,0.0,0.0999999999999659,1
235109107,50.365923,-4.131982,0.0,284.2,,0.0,0.0,1
235109107,50.365923,-4.131982,0.0,284.2,,0.0,0.0,1
235109107,50.365923,-4.131982,0.0,284.2,,0.0,0.0,1
235109107,50.365923,-4.131982,0.0,284.2,,0.0,0.0,1
232048902,50.360135,-4.120372,0.0,248.4,,0.0,42.599999999999994,1
235116983,50.36367,-4.15591,0.1,326.7,,0.1,115.39999999999998,1
235106587,50.34434,-4.131822,2.5,183.0,,0.3999999999999999,3.9000000000000057,1
235116983,50.36367,-4.15591,0.0,118.9,,-0.1,-207.79999999999998,1
235109107,50.365917,-4.131987,0.0,284.1,,0.0,-0.0999999999999659,1
235109107,50.365917,-4.131987,0.0,284.1,,0.0,0.0,1
235066588,50.336913,-4.148712,0.0,195.0,,-0.1,127.0,1
235061062,50.362,-4.173747,5.7,300.0,,-2.8,-20.899999999999977,1
232020995,50.359235,-4.119323,0.0,341.6,,0.0,0.10000000000002274,1
235116983,50.36367,-4.15591,0.0,172.5,,0.0,53.599999999999994,1
235109107,50.36593,-4.131992,0.0,284.1,,0.0,0.0,1
232002652,50.35813,-4.167617,6.9,322.0,,0.0,4.199999999999989,1
235061062,50.362153,-4.174055,6.1,305.0,,0.39999999999999947,5.0,1
235066588,50.33693,-4.148688,0.0,95.0,,0.0,-100.0,1
235106587,50.344023,-4.131957,1.3,226.1,,-1.2,43.099999999999994,1
232026018,50.367533,-4.130923,0.0,161.2,,0.0,0.0,1
235058565,50.36031,-4.114938,0.0,285.6,,0.0,0.0,1
235066588,50.336933,-4.1487,0.0,26.0,,0.0,-69.0,1
232026018,50.367533,-4.130925,0.0,161.3,,0.0,0.10000000000002274,1
235106587,50.344007,-4.132008,0.2,257.4,,-1.1,31.299999999999983,1
235116983,50.36367,-4.155907,0.0,147.3,,0.0,-25.19999999999999,1
235084008,50.359357,-4.120678,0.0,360.0,,0.0,0.0,1
235106587,50.351077,-4.1302,2.2,9.0,,2.0,-248.39999999999998,-1
235066588,50.359263,-4.150472,8.9,289.0,,8.9,263.0,-1
235084008,50.359355,-4.120678,0.0,360.0,,0.0,0.0,1
235084008,50.359355,-4.120678,0.0,360.0,,0.0,0.0,1
235109107,50.365997,-4.132113,1.3,303.1,,1.3,19.0,1
235109107,50.365997,-4.132113,1.3,303.1,,0.0,0.0,1
235066188,50.359497,-4.120367,2.6,269.1,,0.0,0.0,1
232002641,50.398483,-4.206883,0.0,272.6,,0.0,0.0,1
235003658,50.354133,-4.197168,0.0,360.0,,0.0,0.0,1
235066188,50.359497,-4.120367,2.6,269.1,,0.0,0.0,1
232002641,50.398483,-4.206883,0.0,272.6,,0.0,0.0,1
235066188,50.359497,-4.120367,2.6,269.1,,0.0,0.0,1
235109107,50.36601,-4.132138,1.3,295.8,,0.0,-7.300000000000011,1
235109107,50.366005,-4.132138,1.4,295.8,,0.09999999999999987,0.0,1
235109107,50.366005,-4.132138,1.4,295.8,,0.0,0.0,1
232014966,50.364557,-4.131612,0.0,360.0,,0.0,0.0,1
232002651,50.349587,-4.145112,8.9,20.5,,8.5,-185.3,-1
232056337,50.35946,-4.117653,0.0,360.0,,0.0,0.0,1
235109107,50.366013,-4.132168,1.6,293.8,,0.20000000000000018,-2.0,1
235066588,50.35937,-4.150887,8.9,290.0,,0.0,1.0,1
235116983,50.363723,-4.15605,0.0,132.1,,0.0,-15.200000000000017,1
235109107,50.366027,-4.132225,1.9,292.3,,0.2999999999999998,-1.5,1
235109107,50.366027,-4.13225,1.8,293.6,,-0.09999999999999987,1.3000000000000114,1
232002651,50.349933,-4.144923,8.9,17.8,,0.0,-2.6999999999999993,1
232056337,50.359463,-4.117638,0.0,360.0,,0.0,0.0,1
235066588,50.359517,-4.151497,8.8,290.9,,-0.09999999999999964,0.8999999999999773,1
235109107,50.366043,-4.132295,1.6,293.4,,-0.19999999999999996,-0.20000000000004547,1
235116983,50.363723,-4.15605,0.0,269.8,,0.0,137.70000000000002,1
235109107,50.36605,-4.132318,1.6,297.1,,0.0,3.7000000000000455,1
235109107,50.36605,-4.132318,1.7,297.2,,0.09999999999999987,0.0999999999999659,1
235109107,50.36605,-4.132318,1.7,297.2,,0.0,0.0,1
235109107,50.36605,-4.132318,1.7,297.2,,0.0,0.0,1
235106587,50.351327,-4.130155,2.7,4.8,,0.5,-4.2,1
235109107,50.36605,-4.132318,1.7,297.2,,0.0,0.0,1
232002641,50.398483,-4.206883,0.0,272.6,,0.0,0.0,1
232002641,50.398483,-4.206883,0.0,272.6,,0.0,0.0,1
232002641,50.398483,-4.206883,0.0,272.6,,0.0,0.0,1
235109107,50.366067,-4.132352,1.1,303.5,,-0.5999999999999999,6.300000000000011,1
232002651,50.35037,-4.14475,8.9,16.5,,0.0,-1.3000000000000007,1
232056337,50.359457,-4.117635,0.0,360.0,,0.0,0.0,1
235109107,50.366073,-4.132358,0.2,328.9,,-0.9000000000000001,25.399999999999977,1
235090134,50.367497,-4.131348,0.0,172.2,,0.0,172.2,1
235106587,50.351453,-4.130133,2.7,6.3,,0.0,1.5,1
235109107,50.366077,-4.132357,0.0,328.9,,-0.2,0.0,1
