mmsi,lat,lon,speed,course,timestamp,speed_diff,course_diff,anomaly
211119220,51.89687333333333,4.479808333333334,0,0,2025-04-07T11:03:10.615Z,0,0,1
248102000,51.82248333333334,3.371866666666667,0,0,2025-04-07T11:03:10.628Z,0,0,1
257256500,58.948060000000005,5.750766666666666,0,0,2025-04-07T11:03:10.630Z,0,0,1
375108000,51.82752166666667,4.912335,0,0,2025-04-07T11:03:10.641Z,0,0,1
244740686,52.40699666666667,4.8733683333333335,0,0,2025-04-07T11:03:10.664Z,0,0,1
211470030,54.00450333333333,6.587363333333333,0,0,2025-04-07T11:03:10.668Z,0,0,1
245535000,60.60453333333333,19.872441666666667,0,0,2025-04-07T11:03:10.669Z,0,0,1
205264000,51.39594,3.5660216666666664,0,0,2025-04-07T11:03:10.682Z,0,0,1
250006159,51.80505166666667,-8.29529,0,0,2025-04-07T11:03:10.688Z,0,0,1
211220500,53.56781166666666,8.561426666666668,0,0,2025-04-07T11:03:10.690Z,0,0,1
245377000,51.9474,4.167933333333333,0,0,2025-04-07T11:03:10.692Z,0,0,1
538007493,37.23092333333333,-76.10482499999999,0,0,2025-04-07T11:03:10.694Z,0,0,1
305242000,51.416525,1.3941899999999998,0,0,2025-04-07T11:03:10.695Z,0,0,1
211881540,52.47145666666667,13.495728333333334,0,0,2025-04-07T11:03:10.701Z,0,0,1
244690858,51.268611666666665,3.83381,0,0,2025-04-07T11:03:10.704Z,0,0,1
247111400,45.65682833333334,13.765233333333333,0,0,2025-04-07T11:03:10.708Z,0,0,1
477168900,53.54154166666667,9.916453333333331,0,0,2025-04-07T11:03:10.718Z,0,0,1
244670414,51.27736166666667,4.31835,0,0,2025-04-07T11:03:10.721Z,0,0,1
258573000,60.20885333333333,5.537773333333333,0,0,2025-04-07T11:03:10.722Z,0,0,1
538006921,49.16762833333333,-4.844103333333334,0,0,2025-04-07T11:03:10.731Z,0,0,1
205271690,51.238463333333335,4.450503333333333,0,0,2025-04-07T11:03:10.732Z,0,0,1
244670466,51.25667166666666,4.397598333333334,0,0,2025-04-07T11:03:10.738Z,0,0,1
218057450,53.55335333333333,8.560495,0,0,2025-04-07T11:03:10.739Z,0,0,1
227006780,49.475495,0.1329166666666666,0,0,2025-04-07T11:03:10.768Z,0,0,1
2278000,50.967045,1.8476683333333332,0,0,2025-04-07T11:03:10.772Z,0,0,1
247077700,38.12792,13.374308333333332,0,0,2025-04-07T11:03:10.772Z,0,0,1
636024337,36.20676666666667,-5.046085000000001,0,0,2025-04-07T11:03:10.775Z,0,0,1
235090769,51.367195,1.4565716666666666,0,0,2025-04-07T11:03:10.784Z,0,0,1
244660194,51.82805,5.597541666666667,0,0,2025-04-07T11:03:10.793Z,0,0,1
244645890,51.764065,5.353516666666667,0,0,2025-04-07T11:03:10.800Z,0,0,1
257133550,69.67294,18.747241666666664,0,0,2025-04-07T11:03:10.801Z,0,0,1
367513020,42.38039833333333,-71.04205666666667,0,0,2025-04-07T11:03:10.802Z,0,0,1
244058019,51.91498833333333,4.2130366666666665,0,0,2025-04-07T11:03:10.806Z,0,0,1
244770936,51.55019833333333,3.6699916666666663,0,0,2025-04-07T11:03:10.810Z,0,0,1
211717470,53.113005,8.727295,0,0,2025-04-07T11:03:10.816Z,0,0,1
244130289,52.00058833333333,5.088703333333333,0,0,2025-04-07T11:03:10.829Z,0,0,1
244730013,52.01106333333333,5.097646666666666,0,0,2025-04-07T11:03:10.830Z,0,0,1
244660513,52.32836833333333,5.017243333333334,0,0,2025-04-07T11:03:10.835Z,0,0,1
244859000,69.62956166666666,18.939356666666665,0,0,2025-04-07T11:03:10.842Z,0,0,1
211596250,53.537265000000005,10.000696666666666,0,0,2025-04-07T11:03:10.843Z,0,0,1
244110984,51.64573,4.386496666666667,0,0,2025-04-07T11:03:10.852Z,0,0,1
244615753,52.62728333333334,4.757145,0,0,2025-04-07T11:03:10.866Z,0,0,1
232058314,51.49857333333333,-2.702516666666667,0,0,2025-04-07T11:03:10.878Z,0,0,1
244677274,51.89027333333333,5.512628333333334,0,0,2025-04-07T11:03:10.879Z,0,0,1
245405000,51.93937,4.182826666666667,0,0,2025-04-07T11:03:10.880Z,0,0,1
244532000,51.916466666666665,4.247,0,0,2025-04-07T11:03:10.886Z,0,0,1
367350060,38.958435,-74.867125,0,0,2025-04-07T11:03:10.887Z,0,0,1
215762000,36.13832166666667,-3.805586666666666,0,0,2025-04-07T11:03:10.887Z,0,0,1
244660614,52.53656166666666,5.4368316666666665,0,0,2025-04-07T11:03:10.892Z,0,0,1
305814000,53.96888666666667,8.043153333333333,0,0,2025-04-07T11:03:10.896Z,0,0,1
211317710,53.53890166666667,9.98923,0,0,2025-04-07T11:03:10.910Z,0,0,1
235074298,50.843425,-1.1122216666666669,0,0,2025-04-07T11:03:10.918Z,0,0,1
228920000,46.470733333333335,-3.114225,0,0,2025-04-07T11:03:10.918Z,0,0,1
211761840,52.46403166666666,12.862698333333332,0,0,2025-04-07T11:03:10.920Z,0,0,1
205652000,51.443848333333335,3.5929166666666665,0,0,2025-04-07T11:03:10.922Z,0,0,1
273292290,41.08026666666667,29.058016666666667,0,0,2025-04-07T11:03:10.928Z,0,0,1
265507770,57.600566666666666,11.819891666666669,0,0,2025-04-07T11:03:10.930Z,0,0,1
209048000,34.67609,33.081305,0,0,2025-04-07T11:03:10.943Z,0,0,1
244850962,51.79863,5.656018333333334,0,0,2025-04-07T11:03:10.947Z,0,0,1
235074754,53.43025,-2.998838333333333,0,0,2025-04-07T11:03:10.955Z,0,0,1
244710731,51.919340000000005,4.250418333333333,0,0,2025-04-07T11:03:10.956Z,0,0,1
211540760,53.50603,9.956695,0,0,2025-04-07T11:03:10.957Z,0,0,1
211486520,50.67059833333334,7.189195,0,0,2025-04-07T11:03:10.960Z,0,0,1
248897000,53.39491666666667,0.8230916666666667,0,0,2025-04-07T11:03:10.966Z,0,0,1
226015160,49.44532,1.05462,0,0,2025-04-07T11:03:10.973Z,0,0,1
227035360,49.47004833333334,0.1431533333333333,0,0,2025-04-07T11:03:10.989Z,0,0,1
269057551,48.307516666666665,14.285681666666669,0,0,2025-04-07T11:03:10.989Z,0,0,1
230167440,63.08172,21.569366666666667,0,0,2025-04-07T11:03:10.990Z,0,0,1
266333000,59.30079833333333,18.67788333333333,0,0,2025-04-07T11:03:10.991Z,0,0,1
227146400,43.53994166666666,-1.83896,0,0,2025-04-07T11:03:10.994Z,0,0,1
211553960,51.45486833333334,6.7597933333333335,0,0,2025-04-07T11:03:10.998Z,0,0,1
232014923,55.98538333333333,-3.222,0,0,2025-04-07T11:03:10.999Z,0,0,1
356731000,54.36498,18.646371666666667,0,0,2025-04-07T11:03:11.011Z,0,0,1
312531000,-33.907471666666666,18.433116666666667,0,0,2025-04-07T11:03:11.015Z,0,0,1
265057000,54.40329833333333,18.715731666666667,0,0,2025-04-07T11:03:11.021Z,0,0,1
244620839,51.29914333333333,4.296825,0,0,2025-04-07T11:03:11.029Z,0,0,1
205549390,51.253791666666665,4.405295,0,0,2025-04-07T11:03:11.030Z,0,0,1
244030549,51.29083166666667,4.261165,0,0,2025-04-07T11:03:11.031Z,0,0,1
211797910,53.54487166666667,9.962403333333333,0,0,2025-04-07T11:03:11.034Z,0,0,1
366935020,34.72211666666667,-76.78864333333333,0,0,2025-04-07T11:03:11.039Z,0,0,1
258113000,60.397931666666665,5.3190816666666665,0,0,2025-04-07T11:03:11.047Z,0,0,1
352004908,51.257846666666666,4.231301666666666,0,0,2025-04-07T11:04:14.478Z,0,0,1
270417000,50.0923,14.41701,0,0,2025-04-07T11:04:14.480Z,0,0,1
240836000,51.17495,1.6800666666666666,0,0,2025-04-07T11:04:14.481Z,0,0,1
261182071,52.48849499999999,13.18941,0,0,2025-04-07T11:04:14.488Z,0,0,1
211652780,51.66045833333333,6.536471666666667,0,0,2025-04-07T11:04:14.490Z,0,0,1
244780687,52.360998333333335,4.885716666666666,0,0,2025-04-07T11:04:14.494Z,0,0,1
247270900,44.40235,8.908033333333332,0,0,2025-04-07T11:04:14.495Z,0,0,1
319205800,39.55773,2.6295216666666668,0,0,2025-04-07T11:04:14.496Z,0,0,1
237829800,37.95687833333333,23.611776666666668,0,0,2025-04-07T11:04:14.503Z,0,0,1
211457860,54.36271,9.819461666666664,0,0,2025-04-07T11:04:14.508Z,0,0,1
244710356,53.35655333333333,5.217688333333333,0,0,2025-04-07T11:04:14.518Z,0,0,1
210283000,53.57323,4.800216666666667,0,0,2025-04-07T11:04:14.524Z,0,0,1
257712000,53.54139333333333,5.329031666666666,0,0,2025-04-07T11:04:14.524Z,0,0,1
244954000,53.24429166666666,5.195691666666666,0,0,2025-04-07T11:04:14.524Z,0,0,1
244027000,52.45699666666667,4.585543333333334,0,0,2025-04-07T11:04:14.540Z,0,0,1
247295400,38.19218166666667,15.568153333333331,0,0,2025-04-07T11:04:14.541Z,0,0,1
241422000,55.625115,16.007803333333335,0,0,2025-04-07T11:04:14.541Z,0,0,1
351862000,50.37385833333334,0.1927816666666666,0,0,2025-04-07T11:04:14.541Z,0,0,1
265721770,59.35136,18.26420833333333,0,0,2025-04-07T11:04:14.543Z,0,0,1
211895760,51.82210333333333,4.667883333333333,0,0,2025-04-07T11:04:14.545Z,0,0,1
230937650,61.13196166666667,21.448590000000003,0,0,2025-04-07T11:04:14.547Z,0,0,1
367736110,39.06489666666666,-84.43170666666667,0,0,2025-04-07T11:04:14.549Z,0,0,1
261003910,55.06498833333333,19.11254166666667,0,0,2025-04-07T11:04:14.550Z,0,0,1
211777040,52.49598833333334,13.406721666666666,0,0,2025-04-07T11:04:14.555Z,0,0,1
304011025,54.247371666666666,-5.35009,0,0,2025-04-07T11:04:14.567Z,0,0,1
246586000,51.44481666666666,3.5972166666666667,0,0,2025-04-07T11:04:14.574Z,0,0,1
219200000,51.624355,-5.855284999999999,0,0,2025-04-07T11:04:14.588Z,0,0,1
211883520,51.44669333333333,6.732023333333333,0,0,2025-04-07T11:04:14.598Z,0,0,1
244780395,53.16242833333333,6.877843333333333,0,0,2025-04-07T11:04:14.601Z,0,0,1
244860283,52.92955666666667,5.046873333333334,0,0,2025-04-07T11:04:14.602Z,0,0,1
255724000,55.25420666666666,12.831728333333333,0,0,2025-04-07T11:04:14.605Z,0,0,1
265581970,57.69142333333333,11.87485,0,0,2025-04-07T11:04:14.606Z,0,0,1
235085775,50.81142666666666,-1.0912216666666663,0,0,2025-04-07T11:04:14.625Z,0,0,1
577253000,32.845076666666664,35.006433333333334,0,0,2025-04-07T11:04:14.642Z,0,0,1
241298000,45.566915,13.744235,0,0,2025-04-07T11:04:14.646Z,0,0,1
210520000,57.31497666666667,11.693818333333333,0,0,2025-04-07T11:04:14.647Z,0,0,1
247317800,44.40076166666667,8.903423333333334,0,0,2025-04-07T11:04:14.657Z,0,0,1
244770390,53.17849833333333,6.6762250000000005,0,0,2025-04-07T11:04:14.658Z,0,0,1
210178000,52.40464,4.88285,0,0,2025-04-07T11:04:14.675Z,0,0,1
244650886,51.46122166666667,3.68523,0,0,2025-04-07T11:04:14.682Z,0,0,1
211268070,53.533773333333336,9.973993333333334,0,0,2025-04-07T11:04:14.690Z,0,0,1
230022010,60.205685,25.62384666666667,0,0,2025-04-07T11:04:14.703Z,0,0,1
244870430,54.60841833333333,11.190315,0,0,2025-04-07T11:04:14.707Z,0,0,1
352001593,49.84714833333333,-3.4254450000000003,0,0,2025-04-07T11:04:14.707Z,0,0,1
636023421,54.144805,6.611345,0,0,2025-04-07T11:04:14.709Z,0,0,1
211540760,53.505825,9.95807,0,0,2025-04-07T11:04:14.711Z,0,0,1
319270300,43.549575,7.016516666666666,0,0,2025-04-07T11:04:14.718Z,0,0,1
246657000,51.58275,3.391693333333333,0,0,2025-04-07T11:04:14.725Z,0,0,1
352004702,31.590755,32.16814,0,0,2025-04-07T11:04:14.726Z,0,0,1
210352000,45.610965,13.808495,0,0,2025-04-07T11:04:14.729Z,0,0,1
247279000,44.40665,8.912296666666666,0,0,2025-04-07T11:04:14.734Z,0,0,1
219309000,57.69542166666667,10.676298333333332,0,0,2025-04-07T11:04:14.745Z,0,0,1
219000431,54.502950000000006,11.227,0,0,2025-04-07T11:04:14.745Z,0,0,1
244900122,51.33898833333333,3.8164816666666663,0,0,2025-04-07T11:04:14.745Z,0,0,1
211871880,53.53538666666667,9.951155,0,0,2025-04-07T11:04:14.746Z,0,0,1
261059070,54.4684,18.785581666666666,0,0,2025-04-07T11:04:14.758Z,0,0,1
244092220,51.849745,5.852148333333333,0,0,2025-04-07T11:04:14.765Z,0,0,1
304010998,41.03394166666667,1.93703,0,0,2025-04-07T11:04:14.766Z,0,0,1
211219600,51.82618,5.07662,0,0,2025-04-07T11:04:14.767Z,0,0,1
244740848,52.39399,4.888915,0,0,2025-04-07T11:04:14.776Z,0,0,1
211123490,53.54251,9.977835,0,0,2025-04-07T11:04:14.776Z,0,0,1
356452000,55.333693333333336,14.430241666666666,0,0,2025-04-07T11:04:14.776Z,0,0,1
244084427,53.40603833333333,6.199458333333333,0,0,2025-04-07T11:04:14.778Z,0,0,1
265530880,57.67085833333333,11.849363333333336,0,0,2025-04-07T11:04:14.779Z,0,0,1
246371000,54.268980000000006,12.020841666666666,0,0,2025-04-07T11:04:14.786Z,0,0,1
257339000,56.28060666666667,7.612346666666666,0,0,2025-04-07T11:04:14.787Z,0,0,1
228065120,49.779845,-0.4776249999999999,0,0,2025-04-07T11:04:14.791Z,0,0,1
266263000,57.706505,11.658198333333331,0,0,2025-04-07T11:04:14.794Z,0,0,1
244375399,51.665216666666666,4.095838333333334,0,0,2025-04-07T11:04:14.807Z,0,0,1
244690898,52.40591666666667,4.88638,0,0,2025-04-07T11:04:14.808Z,0,0,1
265813730,59.31171333333334,18.13052,0,0,2025-04-07T11:04:14.811Z,0,0,1
261184100,53.14166166666666,8.242805,0,0,2025-04-07T11:04:14.817Z,0,0,1
205484000,51.30786,4.32455,0,0,2025-04-07T11:04:14.819Z,0,0,1
367128570,40.76652833333333,-74.00217500000001,0,0,2025-04-07T11:04:14.830Z,0,0,1
244850612,52.47924,4.4302166666666665,0,0,2025-04-07T11:04:14.840Z,0,0,1
257011630,59.34208,5.288378333333333,0,0,2025-04-07T11:04:14.840Z,0,0,1
367549860,27.93914833333333,-82.44105333333333,0,0,2025-04-07T11:04:14.852Z,0,0,1
230703000,60.078428333333335,20.849505,0,0,2025-04-07T11:04:14.862Z,0,0,1
236111925,58.910655,17.959746666666668,0,0,2025-04-07T11:04:14.863Z,0,0,1
259664000,67.22903333333333,14.20827,0,0,2025-04-07T11:04:14.870Z,0,0,1
215777000,57.783213333333336,10.772178333333333,0,0,2025-04-07T11:04:14.872Z,0,0,1
244181438,51.75719333333333,5.821738333333333,0,0,2025-04-07T11:04:14.873Z,0,0,1
219010516,52.58074833333333,1.73229,0,0,2025-04-07T11:04:14.879Z,0,0,1
601378300,-33.905813333333334,18.42697833333333,0,0,2025-04-07T11:04:14.886Z,0,0,1
276636000,59.45381666666666,24.661983333333332,0,0,2025-04-07T11:04:14.894Z,0,0,1
211462740,53.223776666666666,8.46354,0,0,2025-04-07T11:04:14.898Z,0,0,1
352002338,51.95856833333333,2.678116666666667,0,0,2025-04-07T11:04:14.915Z,0,0,1
276785000,59.498916666666666,24.81459,0,0,2025-04-07T11:04:14.919Z,0,0,1
253109000,39.446466666666666,-0.2933166666666666,0,0,2025-04-07T11:04:14.921Z,0,0,1
269057367,52.524675,5.434453333333334,0,0,2025-04-07T11:04:14.922Z,0,0,1
259166000,57.59943333333333,11.69216,0,0,2025-04-07T11:04:14.926Z,0,0,1
224063680,43.41673333333333,-2.19495,0,0,2025-04-07T11:04:14.938Z,0,0,1
211115500,50.9459,6.964711666666667,0,0,2025-04-07T11:04:14.940Z,0,0,1
231108260,62.004305,-6.770226666666667,0,0,2025-04-07T11:04:14.950Z,0,0,1
205593000,51.24424,2.9119366666666666,0,0,2025-04-07T11:04:14.950Z,0,0,1
225988173,41.34034,2.165338333333333,0,0,2025-04-07T11:04:14.951Z,0,0,1
265799080,57.57356833333333,11.776875,0,0,2025-04-07T11:04:14.953Z,0,0,1
211219330,53.69611,7.1993583333333335,0,0,2025-04-07T11:04:14.954Z,0,0,1
244830668,53.409056666666665,6.202603333333333,0,0,2025-04-07T11:04:14.974Z,0,0,1
244660075,51.85131,6.0934550000000005,0,0,2025-04-07T11:04:14.981Z,0,0,1
219001125,57.91867166666667,11.153625,0,0,2025-04-07T11:04:16.399Z,0,0,1
211634880,53.52594333333333,8.574673333333333,0,0,2025-04-07T11:04:16.401Z,0,0,1
232193000,37.930933333333336,23.682785000000003,0,0,2025-04-07T11:04:16.403Z,0,0,1
305445000,55.89022666666666,15.932763333333332,0,0,2025-04-07T11:04:16.414Z,0,0,1
244094000,51.917413333333336,4.248376666666667,0,0,2025-04-07T11:04:16.414Z,0,0,1
244004909,52.421065,4.821955,0,0,2025-04-07T11:04:16.414Z,0,0,1
244670652,52.269535,5.024655,0,0,2025-04-07T11:04:16.416Z,0,0,1
338131263,26.544865,-77.046305,0,0,2025-04-07T11:04:16.418Z,0,0,1
211512430,53.542915,9.89406,0,0,2025-04-07T11:04:16.425Z,0,0,1
228189900,44.87446833333333,-1.416996666666667,0,0,2025-04-07T11:04:16.446Z,0,0,1
227310640,44.618685,-1.2794283333333332,0,0,2025-04-07T11:04:16.447Z,0,0,1
538006211,52.309695000000005,3.3854466666666667,0,0,2025-04-07T11:04:16.451Z,0,0,1
257091700,59.907435,10.697186666666664,0,0,2025-04-07T11:04:16.456Z,0,0,1
636021055,37.58423333333334,-0.47808,0,0,2025-04-07T11:04:16.457Z,0,0,1
636014337,40.822925000000005,28.85078,0,0,2025-04-07T11:04:16.459Z,0,0,1
211228220,53.869681666666665,8.708945,0,0,2025-04-07T11:04:16.484Z,0,0,1
244926375,51.76797666666666,5.351215,0,0,2025-04-07T11:04:16.484Z,0,0,1
211216500,54.14638833333333,12.113601666666666,0,0,2025-04-07T11:04:16.492Z,0,0,1
225950380,39.563653333333335,2.63516,0,0,2025-04-07T11:04:16.494Z,0,0,1
224027840,37.16913,-6.912141666666667,0,0,2025-04-07T11:04:16.500Z,0,0,1
244660168,51.770705,5.736471666666668,0,0,2025-04-07T11:04:16.502Z,0,0,1
244770112,51.960926666666666,5.689186666666667,0,0,2025-04-07T11:04:16.503Z,0,0,1
319099200,41.21182,1.73122,0,0,2025-04-07T11:04:16.508Z,0,0,1
245171000,51.783096666666665,3.894245,0,0,2025-04-07T11:04:16.518Z,0,0,1
367601620,29.92649,-89.9846,0,0,2025-04-07T11:04:16.520Z,0,0,1
230352000,56.891666666666666,12.115,0,0,2025-04-07T11:04:16.529Z,0,0,1
235011319,51.49861333333333,4.055931666666667,0,0,2025-04-07T11:04:16.530Z,0,0,1
258219000,59.90971,10.728801666666667,0,0,2025-04-07T11:04:16.540Z,0,0,1
247383400,38.67208666666667,15.409281666666669,0,0,2025-04-07T11:04:16.545Z,0,0,1
244060607,52.38034833333334,4.966965,0,0,2025-04-07T11:04:16.562Z,0,0,1
636021117,50.91291833333333,1.4723316666666666,0,0,2025-04-07T11:04:16.563Z,0,0,1
244002394,52.45818666666666,4.593866666666667,0,0,2025-04-07T11:04:16.564Z,0,0,1
613003611,-33.914368333333336,18.441121666666668,0,0,2025-04-07T11:04:16.565Z,0,0,1
265592200,57.706626666666665,11.66027,0,0,2025-04-07T11:04:16.608Z,0,0,1
244670520,52.420585,4.85112,0,0,2025-04-07T11:04:16.618Z,0,0,1
538007432,34.64988833333334,33.02370166666667,0,0,2025-04-07T11:04:16.628Z,0,0,1
211450850,53.85955666666667,8.714623333333332,0,0,2025-04-07T11:04:16.670Z,0,0,1
244620953,51.88125,6.015423333333334,0,0,2025-04-07T11:04:16.670Z,0,0,1
319331000,43.08451,5.933656666666667,0,0,2025-04-07T11:04:16.674Z,0,0,1
219009338,54.550705,11.681021666666668,0,0,2025-04-07T11:04:16.676Z,0,0,1
246234000,51.922630000000005,4.217308333333333,0,0,2025-04-07T11:04:16.679Z,0,0,1
219029707,55.60769333333334,12.475033333333332,0,0,2025-04-07T11:04:16.689Z,0,0,1
235056958,44.41702833333333,8.840218333333333,0,0,2025-04-07T11:04:16.690Z,0,0,1
211539340,52.22869333333333,11.660081666666668,0,0,2025-04-07T11:04:16.691Z,0,0,1
368926258,39.266985,-76.57955666666666,0,0,2025-04-07T11:04:16.693Z,0,0,1
245364000,51.62062333333333,3.681393333333333,0,0,2025-04-07T11:04:16.703Z,0,0,1
211660690,51.45047,6.781745,0,0,2025-04-07T11:04:16.706Z,0,0,1
256274000,50.037105,-4.071113333333333,0,0,2025-04-07T11:04:16.709Z,0,0,1
210423000,37.946266666666666,23.6394,0,0,2025-04-07T11:04:16.714Z,0,0,1
227820000,49.44005833333333,-5.054236666666667,0,0,2025-04-07T11:04:16.720Z,0,0,1
255915882,49.11796,-4.758638333333334,0,0,2025-04-07T11:04:16.722Z,0,0,1
227752910,49.4841,0.1134183333333333,0,0,2025-04-07T11:04:16.727Z,0,0,1
244870156,52.42474333333333,4.84926,0,0,2025-04-07T11:04:16.728Z,0,0,1
244700769,52.515255,6.059885,0,0,2025-04-07T11:04:16.733Z,0,0,1
258317000,69.67902000000001,18.99347,0,0,2025-04-07T11:04:16.746Z,0,0,1
245989000,51.8193,4.131216666666666,0,0,2025-04-07T11:04:16.746Z,0,0,1
232002641,50.38249666666666,-4.186575,0,0,2025-04-07T11:04:16.753Z,0,0,1
246575000,56.69264333333333,8.225445,0,0,2025-04-07T11:04:16.754Z,0,0,1
257036840,60.193325,5.286983333333334,0,0,2025-04-07T11:04:16.758Z,0,0,1
244486000,51.872256666666665,6.041251666666667,0,0,2025-04-07T11:04:16.759Z,0,0,1
304196000,51.04932166666666,1.40744,0,0,2025-04-07T11:04:16.770Z,0,0,1
225431000,42.24286333333334,-8.725546666666666,0,0,2025-04-07T11:04:16.771Z,0,0,1
211611070,54.35375666666666,10.159745,0,0,2025-04-07T11:04:16.774Z,0,0,1
248230000,35.750188333333334,14.570218333333337,0,0,2025-04-07T11:04:16.781Z,0,0,1
244710696,53.173186666666666,5.414131666666666,0,0,2025-04-07T11:04:16.782Z,0,0,1
563050400,32.779705,-79.90534,0,0,2025-04-07T11:04:16.784Z,0,0,1
209074000,37.4401,24.942066666666665,0,0,2025-04-07T11:04:16.793Z,0,0,1
244710557,51.87961,4.444941666666667,0,0,2025-04-07T11:04:16.799Z,0,0,1
247050810,45.13188333333333,12.807428333333332,0,0,2025-04-07T11:04:16.808Z,0,0,1
636020231,57.44491333333334,11.410791666666666,0,0,2025-04-07T11:04:16.812Z,0,0,1
205428390,51.22213,4.395066666666667,0,0,2025-04-07T11:04:16.825Z,0,0,1
205660910,51.25367333333334,4.4084650000000005,0,0,2025-04-07T11:04:16.826Z,0,0,1
205517390,51.27563333333333,4.3348033333333325,0,0,2025-04-07T11:04:16.826Z,0,0,1
244730150,51.26150666666667,4.363933333333334,0,0,2025-04-07T11:04:16.827Z,0,0,1
220520000,54.642895,-1.0982616666666667,0,0,2025-04-07T11:04:16.831Z,0,0,1
319113200,43.58746833333333,7.131508333333333,0,0,2025-04-07T11:04:16.832Z,0,0,1
246108000,51.515186666666665,0.1415816666666666,0,0,2025-04-07T11:04:16.839Z,0,0,1
244660255,52.77560166666667,5.58778,0,0,2025-04-07T11:04:16.847Z,0,0,1
246293000,39.26224833333333,-76.59335833333333,0,0,2025-04-07T11:04:16.851Z,0,0,1
227138700,50.724828333333335,1.5828216666666668,0,0,2025-04-07T11:04:16.853Z,0,0,1
219750000,55.09596333333333,14.694463333333337,0,0,2025-04-07T11:04:16.859Z,0,0,1
244750692,52.38214666666667,4.9027666666666665,0,0,2025-04-07T11:04:16.860Z,0,0,1
228193700,46.16016666666667,-1.2235699999999998,0,0,2025-04-07T11:04:16.894Z,0,0,1
245979000,52.10159,4.266946666666667,0,0,2025-04-07T11:04:16.894Z,0,0,1
211184660,53.53521,9.992841666666669,0,0,2025-04-07T11:04:16.894Z,0,0,1
211524190,51.9702,7.663266666666667,0,0,2025-04-07T11:04:16.898Z,0,0,1
244710879,51.97752833333333,5.002325,0,0,2025-04-07T11:04:16.910Z,0,0,1
257153000,71.17518,27.70539833333333,0,0,2025-04-07T11:04:16.911Z,0,0,1
257687600,62.646458333333335,7.106103333333333,0,0,2025-04-07T11:04:16.911Z,0,0,1
228072800,47.288961666666665,-2.1646433333333333,0,0,2025-04-07T11:04:16.916Z,0,0,1
244030339,52.37711,4.887426666666667,0,0,2025-04-07T11:04:16.917Z,0,0,1
247338600,44.40064666666667,8.906554999999999,0,0,2025-04-07T11:04:16.925Z,0,0,1
215105000,36.406978333333335,-2.4128666666666665,0,0,2025-04-07T11:04:16.949Z,0,0,1
261000840,53.432275,14.584671666666669,0,0,2025-04-07T11:04:16.951Z,0,0,1
209216000,53.868125,7.185841666666667,0,0,2025-04-07T11:04:16.954Z,0,0,1
477669500,39.27189,-76.58170666666666,0,0,2025-04-07T11:04:16.959Z,0,0,1
229076000,49.19156833333333,-4.444083333333333,0,0,2025-04-07T11:04:16.961Z,0,0,1
230085710,60.45442333333334,22.033981666666666,0,0,2025-04-07T11:04:16.962Z,0,0,1
244780111,52.367575,4.882538333333333,0,0,2025-04-07T11:04:16.982Z,0,0,1
366779430,32.081048333333335,-81.063835,0,0,2025-04-07T11:04:16.982Z,0,0,1
999999999,84.5,10.0,500,45,2025-04-07T11:04:17.003Z,0,0,-1
244740663,52.51886833333333,6.068826666666666,0,0,2025-04-07T11:04:18.442Z,0,0,1
211808190,51.45300333333333,6.7209650000000005,0,0,2025-04-07T11:04:18.452Z,0,0,1
215000704,39.56212666666667,2.6298916666666665,0,0,2025-04-07T11:04:18.454Z,0,0,1
367078850,40.63685,-74.19761666666666,0,0,2025-04-07T11:04:18.455Z,0,0,1
244976000,52.282475,3.35135,0,0,2025-04-07T11:04:18.460Z,0,0,1
210178000,52.40465,4.882858333333333,0,0,2025-04-07T11:04:18.466Z,0,0,1
244195956,51.99475666666667,6.0105,0,0,2025-04-07T11:04:18.467Z,0,0,1
244780649,52.37717666666666,4.900293333333334,0,0,2025-04-07T11:04:18.472Z,0,0,1
308919000,52.42459833333333,4.7616233333333335,0,0,2025-04-07T11:04:18.474Z,0,0,1
636019407,36.884545,-75.89938333333333,0,0,2025-04-07T11:04:18.482Z,0,0,1
538004646,38.66833,-9.409646666666667,0,0,2025-04-07T11:04:18.488Z,0,0,1
228206000,49.596375,-0.3576083333333333,0,0,2025-04-07T11:04:18.491Z,0,0,1
367342230,44.10749166666667,-69.107755,0,0,2025-04-07T11:04:18.499Z,0,0,1
211876190,54.021058333333336,7.793246666666667,0,0,2025-04-07T11:04:18.502Z,0,0,1
230992740,60.05007333333333,20.784385,0,0,2025-04-07T11:04:18.514Z,0,0,1
273212030,55.697585,37.70679333333333,0,0,2025-04-07T11:04:18.514Z,0,0,1
205325390,51.16767166666667,3.790023333333333,0,0,2025-04-07T11:04:18.521Z,0,0,1
258936000,49.464385,-4.343898333333333,0,0,2025-04-07T11:04:18.551Z,0,0,1
211357210,53.54339,9.915215,0,0,2025-04-07T11:04:18.556Z,0,0,1
244670092,51.19021,3.232215,0,0,2025-04-07T11:04:18.568Z,0,0,1
244650842,51.51300666666667,6.721201666666667,0,0,2025-04-07T11:04:18.574Z,0,0,1
244670671,52.401785,4.832366666666667,0,0,2025-04-07T11:04:18.575Z,0,0,1
244870609,53.66739,9.490453333333331,0,0,2025-04-07T11:04:18.577Z,0,0,1
205507090,52.39895666666666,4.886135,0,0,2025-04-07T11:04:18.577Z,0,0,1
636012905,50.63331333333333,-1.014815,0,0,2025-04-07T11:04:18.581Z,0,0,1
